start_station_id,start_station_name,matched_station_id,matched_station_name,GEOID,match_method,confidence_note
4196.01,Lewis Ave & Fulton St,1789e458-c466-4d77-aba6-365f5c3823ed,Lewis Ave & Fulton St,36047027300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4196.05,Chauncey St & Stuyvesant Ave,e982e1cb-7e7b-4769-85b8-565925200654,Chauncey St & Stuyvesant Ave,36047029700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4199.12,Carlton Ave & Dean St,c3189056-8eda-4278-891f-e8e15c2d759a,Carlton Ave & Dean St,36047016300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4202.04,Richards St & Delavan St,66de482a-0aca-11e7-82f6-3863bb44ef7c,Richards St & Delavan St,36047005900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4203.04,Somers St & Broadway,7dcc5a03-5997-4250-9207-fa8b6f027c86,Somers St & Broadway,36047036700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4205.06,Kingston Ave & Herkimer St,66dcb9f7-0aca-11e7-82f6-3863bb44ef7c,Kingston Ave & Herkimer St,36047027100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4208.01,Sterling Pl & 5 Ave,27c71510-d515-4add-b660-6efd6f225cd1,Sterling Pl & 5 Ave,36047013100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4212.01,MacDougal St & Rockaway Ave,9be6c750-85b6-4e81-bace-1a8ffe941d7b,MacDougal St & Rockaway Ave,36047037100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4214.03,Macon St & Nostrand Ave,66dc1687-0aca-11e7-82f6-3863bb44ef7c,Macon St & Nostrand Ave,36047024500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4214.04,Verona Pl & Fulton St,1859088223746072684,Verona Pl & Fulton St,36047024900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4217.02,Douglass St & 3 Ave,66de6100-0aca-11e7-82f6-3863bb44ef7c,Douglass St & 3 Ave,36047011901,exact_name_plus_nearest_coord,high (distance 0.0 m)
4217.06,Degraw St & 3 Ave,0109f17a-2378-4500-9648-88bdb31ec612,Degraw St & 3 Ave,36047011901,exact_name_plus_nearest_coord,high (distance 0.0 m)
4220.02,Ralph Ave & Fulton St,e24cb64d-10c2-48db-9440-59e63c0f1c95,Ralph Ave & Fulton St,36047037900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4222.02,Lefferts Pl & Franklin Ave,66dbeded-0aca-11e7-82f6-3863bb44ef7c,Lefferts Pl & Franklin Ave,36047022700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4225.14,Carroll St & Smith St,66de2b97-0aca-11e7-82f6-3863bb44ef7c,Carroll St & Smith St,36047007500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4228.02,Fulton St & Utica Ave,66dcba5e-0aca-11e7-82f6-3863bb44ef7c,Fulton St & Utica Ave,36047029700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4228.06,Chauncey St & Malcolm X Blvd,17aba164-9d41-4336-9767-2218b8994ded,Chauncey St & Malcolm X Blvd,36047038100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4231.04,Underhill Ave & Pacific St,284b08f2-3d26-4f52-9463-25e4a07c16f7,Underhill Ave & Pacific St,36047020300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4237.01,Lewis Ave & Decatur St,66dcbac5-0aca-11e7-82f6-3863bb44ef7c,Lewis Ave & Decatur St,36047027300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4237.02,Albany Ave & Fulton St,66dcbb2c-0aca-11e7-82f6-3863bb44ef7c,Albany Ave & Fulton St,36047027300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4243.01,Commerce St & Van Brunt St,66de47bf-0aca-11e7-82f6-3863bb44ef7c,Commerce St & Van Brunt St,36047005900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4244.06,Broadway & Furman Ave,ace80a8c-6196-484e-8dd0-061e3c90389b,Broadway & Furman Ave,36047040500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4246.02,MacDonough St & Marcy Ave,7a701539-2c10-4abe-803f-525785ebb7fb,MacDonough St & Marcy Ave,36047026900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4249.01,St Marks Pl & 4 Ave,1932126716328112534,St Marks Pl & 4 Ave,36047012700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4253.02,Thomas S. Boyland St & Marion St,5782a158-b596-4936-a451-32ccc131a57d,Thomas S. Boyland St & Marion St,36047037100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4255.05,Hancock St & Bedford Ave,66dc1545-0aca-11e7-82f6-3863bb44ef7c,Hancock St & Bedford Ave,36047022700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4258.07,Degraw St & Hoyt St,66de0c43-0aca-11e7-82f6-3863bb44ef7c,Degraw St & Hoyt St,36047007500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4261.03,Patchen Ave & Bainbridge St,c9e76fa9-54e2-4161-9798-4787bf04217a,Patchen Ave & Bainbridge St,36047038100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4263.12,Fulton St & Irving Pl,47bcbcc1-9241-4e65-99f1-07c15543be1b,Fulton St & Irving Pl,36047022700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4266.03,Clinton St & Union St,66ddf310-0aca-11e7-82f6-3863bb44ef7c,Clinton St & Union St,36047006700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4278.03,Marcus Garvey Blvd & Macon St,66dcbbfe-0aca-11e7-82f6-3863bb44ef7c,Marcus Garvey Blvd & Macon St,36047027500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4281.08,Bergen St & Flatbush Ave,66de5a47-0aca-11e7-82f6-3863bb44ef7c,Bergen St & Flatbush Ave,36047012902,exact_name_plus_nearest_coord,high (distance 0.0 m)
4285.09,Rockaway Ave & Bainbridge St,59e3766c-0629-4ff1-a1d9-bc0514a55487,Rockaway Ave & Bainbridge St,36047036900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4290.06,Wyckoff St & 3 Ave,66de59bd-0aca-11e7-82f6-3863bb44ef7c,Wyckoff St & 3 Ave,36047012700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4293.05,Chauncey St & Howard Ave,079b5a90-1d2b-40b2-b1e9-71c075f16b89,Chauncey St & Howard Ave,36047037900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4298.05,Degraw St & Smith St,66de0a0a-0aca-11e7-82f6-3863bb44ef7c,Degraw St & Smith St,36047007500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4301.04,Macon St & Patchen Ave,01b7973e-c92e-4fbe-890e-2c24de33ce0e,Macon St & Patchen Ave,36047038300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4301.07,MacDonough St & Malcolm X Blvd,b1cdec34-d4f9-4313-be82-729bb9f7bb18,MacDonough St & Malcolm X Blvd,36047029700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4307.13,President St & Henry St,66de4408-0aca-11e7-82f6-3863bb44ef7c,President St & Henry St,36047006700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4310.06,Macon St & Lewis Ave,96878d29-481d-48dc-bcdc-a5f1ce88c76d,Macon St & Lewis Ave,36047029500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4317.05,Bushwick Ave & Furman Ave,9341ee1c-d456-4858-a451-70cbbd73d084,Bushwick Ave & Furman Ave,36047040500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4319.07,Halsey St & Tompkins Ave,66dcbdc2-0aca-11e7-82f6-3863bb44ef7c,Halsey St & Tompkins Ave,36047026900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4322.06,Bergen St & 4 Ave,01f01352-50d4-484e-a611-576b18ac373a,Bergen St & 4 Ave,36047012700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4325.03,Thomas S. Boyland St & Macon St,7779e057-b33e-46a7-8a1e-8c28bcd9a558,Thomas S. Boyland St & Macon St,36047037300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4327.09,Putnam Ave & Nostrand Ave,66dcbe7c-0aca-11e7-82f6-3863bb44ef7c,Putnam Ave & Nostrand Ave,36047024900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4330.09,Hoyt St & Warren St,66de6346-0aca-11e7-82f6-3863bb44ef7c,Hoyt St & Warren St,36047007100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4334.02,Halsey St & Ralph Ave,7f3aa940-18ef-4900-89dc-cdb05f693f31,Halsey St & Ralph Ave,36047037700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4336.01,Monroe St & Classon Ave,66db63f4-0aca-11e7-82f6-3863bb44ef7c,Monroe St & Classon Ave,36047022900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4339.01,Butler St & Court St,66dde914-0aca-11e7-82f6-3863bb44ef7c,Butler St & Court St,36047006902,exact_name_plus_nearest_coord,high (distance 0.0 m)
4342.04,Hancock St & Malcolm X Blvd,c1144380-c1ac-4315-9b1a-4b4e870ac688,Hancock St & Malcolm X Blvd,36047038300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4345.11,Fulton St & Waverly Ave,2a47ef14-1cbe-4ec6-841d-cc277627fe20,Fulton St & Waverly Ave,36047019900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4348.07,Carroll St & Columbia St,66de44ba-0aca-11e7-82f6-3863bb44ef7c,Carroll St & Columbia St,36047005100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4354.05,S Portland Ave & Hanson Pl,66dbc60f-0aca-11e7-82f6-3863bb44ef7c,S Portland Ave & Hanson Pl,36047003500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4354.07,Atlantic Ave & Fort Greene Pl,66db281e-0aca-11e7-82f6-3863bb44ef7c,Atlantic Ave & Fort Greene Pl,36047003500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4357.01,Moffat St & Bushwick,d473f31f-68f2-4777-a364-ed127db04345,Moffat St & Bushwick,36047040300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4362.04,Pacific St & Nevins St,66de5773-0aca-11e7-82f6-3863bb44ef7c,Pacific St & Nevins St,36047003900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4366.01,Halsey St & Broadway,fd081854-3f37-420a-9785-ea63c09c12ad,Halsey St & Broadway,36047037300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4366.1,Decatur St & Saratoga Ave,b9d3134b-697f-4a0f-b90f-d95f6c69ffda,Decatur St & Saratoga Ave,36047037300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4366.10,Decatur St & Saratoga Ave,b9d3134b-697f-4a0f-b90f-d95f6c69ffda,Decatur St & Saratoga Ave,36047037300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4368.05,Monroe St & Bedford Ave,66dbb869-0aca-11e7-82f6-3863bb44ef7c,Monroe St & Bedford Ave,36047024300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4371.01,Warren St & Smith St,33840944-aa92-4d91-9de8-d29e5cd0b2d9,Warren St & Smith St,36047006902,exact_name_plus_nearest_coord,high (distance 0.0 m)
4374.01,Picnic Point,324af152-33ea-48a7-8bb0-ad8b6f31571f,Picnic Point,36061000500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4375.02,Jefferson Ave & Patchen Ave,82b97827-1801-4b7b-b3de-16447a8dd025,Jefferson Ave & Patchen Ave,36047038500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4377.04,Cambridge Pl & Gates Ave,66dcbefb-0aca-11e7-82f6-3863bb44ef7c,Cambridge Pl & Gates Ave,36047020100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4380.08,Henry St & Degraw St,66ddee56-0aca-11e7-82f6-3863bb44ef7c,Henry St & Degraw St,36047006300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4383.06,Hancock St & Stuyvesant Ave,e34bb92f-6911-449a-999b-5bc80e0322fe,Hancock St & Stuyvesant Ave,36047029500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4386.05,Fulton St & Clermont Ave,66dbee85-0aca-11e7-82f6-3863bb44ef7c,Fulton St & Clermont Ave,36047017900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4386.07,Carlton Ave & Greene Ave,1962547377975794462,Carlton Ave & Greene Ave,36047017900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4392.04,Putnam Ave & Throop Ave,66dcbf69-0aca-11e7-82f6-3863bb44ef7c,Putnam Ave & Throop Ave,36047027700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4395.07,Hanson Pl & Ashland Pl,66de71af-0aca-11e7-82f6-3863bb44ef7c,Hanson Pl & Ashland Pl,36047003500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4399.03,Eldert St & Bushwick Ave,5f968a1b-ee60-43a0-ad25-05211e09e436,Eldert St & Bushwick Ave,36047040100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4401.04,Marcy Ave & Gates Ave,1947367330341251364,Marcy Ave & Gates Ave,36047026500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4404.1,Bond St & Bergen St,66de56e5-0aca-11e7-82f6-3863bb44ef7c,Bond St & Bergen St,36047007100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4404.10,Bond St & Bergen St,66de56e5-0aca-11e7-82f6-3863bb44ef7c,Bond St & Bergen St,36047007100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4408.07,Macon St & Howard Ave,3ff00115-e8da-4326-97d3-7bf4fe4df7a5,Macon St & Howard Ave,36047037700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4410.02,Franklin Ave & Quincy St,1945126257666675246,Franklin Ave & Quincy St,36047022900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4413.08,Warren St & Court St,66dde703-0aca-11e7-82f6-3863bb44ef7c,Warren St & Court St,36047006902,exact_name_plus_nearest_coord,high (distance 0.0 m)
4416.1,Madison St & Malcolm X Blvd,753591ba-36f7-4ded-ab7d-40df9994a05f,Madison St & Malcolm X Blvd,36047029300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4416.10,Madison St & Malcolm X Blvd,753591ba-36f7-4ded-ab7d-40df9994a05f,Madison St & Malcolm X Blvd,36047029300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4419.03,Washington Ave & Greene Ave,66db5d92-0aca-11e7-82f6-3863bb44ef7c,Washington Ave & Greene Ave,36047019900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4422.04,Columbia St & Degraw St,66de63cd-0aca-11e7-82f6-3863bb44ef7c,Columbia St & Degraw St,36047004700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4422.05,Columbia St & Kane St,66ddeca9-0aca-11e7-82f6-3863bb44ef7c,Columbia St & Kane St,36047004700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4425.02,Lewis Ave & Madison St,66dcc047-0aca-11e7-82f6-3863bb44ef7c,Lewis Ave & Madison St,36047027700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4428.02,Cumberland St & Lafayette Ave,66dbf6d2-0aca-11e7-82f6-3863bb44ef7c,Cumberland St & Lafayette Ave,36047018100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4432.1,Central Ave & Decatur St,3c8847a6-c12a-40fd-9b22-4582ac1a0d9d,Central Ave & Decatur St,36047041100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4432.10,Central Ave & Decatur St,3c8847a6-c12a-40fd-9b22-4582ac1a0d9d,Central Ave & Decatur St,36047041100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4434.06,Monroe St & Tompkins Ave,66ddb595-0aca-11e7-82f6-3863bb44ef7c,Monroe St & Tompkins Ave,36047026500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4437.01,3 Ave & Schermerhorn St,66db69d0-0aca-11e7-82f6-3863bb44ef7c,3 Ave & Schermerhorn St,36047003700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4437.09,Nevins St & Schermerhorn St,e25f8dee-c110-489f-a978-464ac5c84ca2,Nevins St & Schermerhorn St,36047003700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4440.02,Yankee Ferry Terminal,35915f48-31c5-499a-b845-2ca2fb541904,Yankee Ferry Terminal,36061000500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4441.06,Broadway & Hancock St,9092515e-eef6-478f-910f-1cd19d06bebb,Broadway & Hancock St,36047039700,exact_name_plus_nearest_coord,high (distance 2.7 m)
4446.01,Bergen St & Smith St,66de542a-0aca-11e7-82f6-3863bb44ef7c,Bergen St & Smith St,36047006901,exact_name_plus_nearest_coord,high (distance 0.0 m)
4446.03,Pacific St & Smith St,868586b3-ddc7-4b4b-9bed-a1e487033aaa,Pacific St & Smith St,36047004300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4446.05,Dean St & Hoyt St,66de5613-0aca-11e7-82f6-3863bb44ef7c,Dean St & Hoyt St,36047004100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4450.06,Putnam Ave & Ralph Ave,64de0666-b9ab-404e-a16b-03e449bb5b4d,Putnam Ave & Ralph Ave,36047037500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4452.03,Lexington Ave & Classon Ave,66db29e6-0aca-11e7-82f6-3863bb44ef7c,Lexington Ave & Classon Ave,36047023300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4455.1,Congress St & Clinton St,a76299eb-73f7-401c-aa8b-edff9ef003bd,Congress St & Clinton St,36047004500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4455.10,Congress St & Clinton St,a76299eb-73f7-401c-aa8b-edff9ef003bd,Congress St & Clinton St,36047004500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4455.11,Kane St & Clinton St,66ddeb67-0aca-11e7-82f6-3863bb44ef7c,Kane St & Clinton St,36047004500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4458.06,Stuyvesant Ave & Gates Ave,49f86083-851b-475d-b9ab-64e01b81f725,Stuyvesant Ave & Gates Ave,36047029300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4461.01,Clermont Ave & Lafayette Ave,66dc0cc7-0aca-11e7-82f6-3863bb44ef7c,Clermont Ave & Lafayette Ave,36047019700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4461.04,DeKalb Ave & Vanderbilt Ave,66db43b5-0aca-11e7-82f6-3863bb44ef7c,DeKalb Ave & Vanderbilt Ave,36047019700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4461.07,Waverly Ave & Lafayette Ave,1954778813955578360,Waverly Ave & Lafayette Ave,36047019700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4467.03,Monroe St & Marcus Garvey Blvd,311269f4-53dc-4f83-b26b-ecb6e8e160ed,Monroe St & Marcus Garvey Blvd,36047027700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4470.09,Lafayette Ave & Ft Greene Pl,162d5859-b735-4ff7-9613-01b21f22c1cd,Lafayette Ave & Ft Greene Pl,36047003300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4474.01,Halsey St & Evergreen Ave,61f2ffd4-159a-42b3-a4d9-3fdfc3349074,Halsey St & Evergreen Ave,36047041300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4476.03,Marcy Ave & Lafayette Ave,66dcc0b2-0aca-11e7-82f6-3863bb44ef7c,Marcy Ave & Lafayette Ave,36047026300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4479.06,Bond St & Fulton St,66dd9dba-0aca-11e7-82f6-3863bb44ef7c,Bond St & Fulton St,36047003700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4479.1,Schermerhorn St & Hoyt St,a1acdab2-29c7-4956-8b2e-24b39dc2ff13,Schermerhorn St & Hoyt St,36047004100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4479.10,Schermerhorn St & Hoyt St,a1acdab2-29c7-4956-8b2e-24b39dc2ff13,Schermerhorn St & Hoyt St,36047004100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4483.1,Broadway & Madison St,679dcf08-d88c-4d1b-b81d-fe9f4aabbff7,Broadway & Madison St,36047039700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4483.10,Broadway & Madison St,679dcf08-d88c-4d1b-b81d-fe9f4aabbff7,Broadway & Madison St,36047039700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4485.1,Clifton Pl & Bedford Ave,1945126147213275898,Clifton Pl & Bedford Ave,36047023300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4485.10,Clifton Pl & Bedford Ave,1945126147213275898,Clifton Pl & Bedford Ave,36047023300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4488.10,Amity St & Court St,2142879485385917038,Amity St & Court St,36047004500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4491.09,Monroe St & Patchen Ave,85ba92ab-8d0a-4d17-9d07-0173e16d3b6d,Monroe St & Patchen Ave,36047038500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4494.04,Lafayette Ave & St James Pl,66dbef85-0aca-11e7-82f6-3863bb44ef7c,Lafayette Ave & St James Pl,36047019300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4497.09,Congress St & Hicks St,b516fedb-3ced-4683-8c17-7e5f6dadf04d,Congress St & Hicks St,36047004700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4500.07,Lexington Ave & Stuyvesant Ave,1597ea95-0b6b-425a-8d13-ed86ee0754b5,Lexington Ave & Stuyvesant Ave,36047029100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4507.07,Wilson Ave & Moffat St,78aabb95-6195-4aa7-ab0d-5748eeb26bd1,Wilson Ave & Moffat St,36047040900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4510.04,Greene Ave & Throop Ave,66dcc30b-0aca-11e7-82f6-3863bb44ef7c,Greene Ave & Throop Ave,36047027900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4513.06,DeKalb Ave & Hudson Ave,66db89a3-0aca-11e7-82f6-3863bb44ef7c,DeKalb Ave & Hudson Ave,36047003300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4513.09,Ashland Pl & Dekalb Ave,1ecc9936-ee0c-44b2-baa8-237564c8e4fd,Ashland Pl & Dekalb Ave,36047003101,exact_name_plus_nearest_coord,high (distance 0.0 m)
4517.03,Jefferson Ave & Evergreen Ave,88ee054e-bdeb-4305-8f3b-76eb964f2c84,Jefferson Ave & Evergreen Ave,36047041500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4519.02,Greene Ave & Nostrand Ave,66dcc37f-0aca-11e7-82f6-3863bb44ef7c,Greene Ave & Nostrand Ave,36047025100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4519.04,Kosciuszko St & Nostrand Ave,66dcc3e5-0aca-11e7-82f6-3863bb44ef7c,Kosciuszko St & Nostrand Ave,36047025300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4522.07,State St & Smith St,c2291f8e-3b07-4671-82af-2b947825de4a,State St & Smith St,36047004300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4526.01,Grove St & Broadway,ad57266c-34da-43da-8b48-2ba856002fbf,Grove St & Broadway,36047039700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4528.01,DeKalb Ave & Franklin Ave,a35d03cf-bd72-4da4-a4ac-bd25b3f8dce3,DeKalb Ave & Franklin Ave,36047023300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4528.03,Lafayette Ave & Franklin Ave,1965202298784063998,Lafayette Ave & Franklin Ave,36047023300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4531.05,Henry St & Atlantic Ave,66db316a-0aca-11e7-82f6-3863bb44ef7c,Henry St & Atlantic Ave,36047000700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4534.06,Lexington Ave & Patchen Ave,1857217349795049790,Lexington Ave & Patchen Ave,36047038700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4543.07,Lewis Ave & Greene Ave,081d243e-d75e-4e2a-bdae-a990b2397532,Lewis Ave & Greene Ave,36047027900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4546.05,Washington Park,66db4549-0aca-11e7-82f6-3863bb44ef7c,Washington Park,36047003102,exact_name_plus_nearest_coord,high (distance 0.0 m)
4546.06,DeKalb Ave & S Portland Ave,1861271680294357158,DeKalb Ave & S Portland Ave,36047003300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4550.05,Central Ave & Covert St,2576805f-9732-4c74-8f1d-57715e8cdfa2,Central Ave & Covert St,36047041300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4553.04,Kosciuszko St & Tompkins Ave,66dcc44a-0aca-11e7-82f6-3863bb44ef7c,Kosciuszko St & Tompkins Ave,36047026100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4560.01,Madison St & Evergreen Ave,bcb08532-f0d5-4c0e-ad8a-4ddacc204791,Madison St & Evergreen Ave,36047041500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4562.02,DeKalb Ave & Bedford Ave,1945126022626996350,DeKalb Ave & Bedford Ave,36047024100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4565.07,Schermerhorn St & Court St,3d835eaa-a102-42c5-b6c0-2c693b1d0677,Schermerhorn St & Court St,36047000900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4568.01,Van Buren St & Broadway,2a9e2320-083d-4044-aedf-0c15ecfefe61,Van Buren St & Broadway,36047039500,exact_name_plus_nearest_coord,high (distance 0.0 m)
4576.11,Lafayette Ave & Stuyvesant Ave,f47c7f15-1c30-4199-a09f-134f0f0f684b,Lafayette Ave & Stuyvesant Ave,36047029100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4582.08,Knickerbocker Ave & Moffat St,65e7908a-a73e-4f8e-9967-0d0677f62bc4,Knickerbocker Ave & Moffat St,36047040900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4587.02,Willoughby St & Ashland Pl,582cd775-0178-47f5-b707-6d5869f077ba,Willoughby St & Ashland Pl,36047003101,exact_name_plus_nearest_coord,high (distance 0.0 m)
4590.01,Soissons Landing,2088792249063596144,Soissons Landing,36061000500,exact_name_plus_nearest_coord,high (distance 94.4 m)
4591.04,Central Ave & Weirfield St,720c0d64-7828-4dba-bff9-4d99f4e3a9fc,Central Ave & Weirfield St,36047041300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4593.05,Marcy Ave & Hart St,1945125910957847430,Marcy Ave & Hart St,36047026100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4596.05,Duffield St & Willoughby St,66dbea8d-0aca-11e7-82f6-3863bb44ef7c,Duffield St & Willoughby St,36047001502,exact_name_plus_nearest_coord,high (distance 0.0 m)
4596.09,Lawrence St & Willoughby St,66db88f5-0aca-11e7-82f6-3863bb44ef7c,Lawrence St & Willoughby St,36047001100,exact_name_plus_nearest_coord,high (distance 0.0 m)
4600.09,Bushwick Ave & Linden St,74723006-b32f-4590-8cc7-f15eec3808fe,Bushwick Ave & Linden St,36047039900,exact_name_plus_nearest_coord,high (distance 0.0 m)
4605.04,Clinton St & Joralemon St,66db2d2b-0aca-11e7-82f6-3863bb44ef7c,Clinton St & Joralemon St,36047000700,exact_name_plus_nearest_coord,high (distance 0.0 m)
4608.01,Broadway & Kosciuszko St,d5ca6311-7471-480f-9c79-38baaafe34ba,Broadway & Kosciuszko St,36047039300,exact_name_plus_nearest_coord,high (distance 0.0 m)
4611.03,Willoughby Ave & Hall St,66db3f01-0aca-11e7-82f6-3863bb44ef7c,Willoughby Ave & Hall St,36047019300,exact_name_plus_nearest_coord,high (distance 0.0 m)
